1552410_at,4.948766483
1552411_at,5.784065068
1552412_a_at,3.99404428
1552414_at,4.348101905
1552415_a_at,4.408561827
1552417_a_at,3.837303981
1552418_at,4.956966835
1552419_s_at,6.266669223
1552421_a_at,3.589644993
1552422_at,5.381059527
1552423_at,6.416350337
1552424_at,3.812111602
1552425_a_at,4.244876441
1552426_a_at,8.48324852
1552427_at,3.246994929
1552430_at,3.253353091
1552432_at,4.681002994
1552436_a_at,4.368520951
1552438_a_at,3.764020675
1552439_s_at,3.763425222
1552440_at,4.248532101
1552445_a_at,3.421772232
1552448_a_at,3.816106763
1552449_a_at,4.363375714
1552450_a_at,6.157195391
1552452_at,3.585704684
1552453_a_at,4.263661175
1552455_at,6.677047398
1552456_a_at,4.839658956
1552457_a_at,3.596475204
1552458_at,3.547986379
1552459_a_at,3.93219967
1552461_at,3.26026524
1552463_at,3.814998619
1552466_x_at,3.103651475
1552467_at,6.856936059
1552468_a_at,4.211274722
1552470_a_at,4.044601671
1552472_a_at,4.306014302
1552473_at,7.57578365
1552474_a_at,8.6115263
1552476_s_at,6.311100623
1552477_a_at,5.559734498
1552478_a_at,3.993043414
1552480_s_at,2.837471115
1552481_s_at,4.438369794
1552482_at,3.946406885
1552484_at,6.309706843
1552485_at,5.903089404
1552486_s_at,5.363947139
1552487_a_at,2.965682686
1552489_s_at,2.991286084
1552490_at,4.355885706
1552491_at,5.557100679
1552493_s_at,4.570330074
1552494_at,5.017303781
1552496_a_at,6.006925027
1552497_a_at,6.402675734
1552498_at,3.935819617
1552499_a_at,3.931357447
1552501_a_at,6.311143114
1552502_s_at,3.424679872
1552503_at,5.570645289
1552504_a_at,6.599549383
1552506_at,3.928039112
1552507_at,4.731879005
1552508_at,4.095731263
1552509_a_at,4.953383746
1552510_at,8.647247007
1552511_a_at,3.222481781
1552514_at,4.307717846
1552515_at,3.683627765
1552516_a_at,5.363080172
1552518_s_at,3.188223448
1552519_at,5.331407084
1552520_at,3.355038373
1552521_a_at,2.933781187
1552522_at,3.12587273
1552523_a_at,4.065041258
1552524_at,6.627969074
1552526_at,4.031635647
1552528_at,6.934687255
1552531_a_at,3.811653323
1552532_a_at,6.916860185
1552535_at,6.240223598
1552536_at,5.274509433
1552538_a_at,3.974891747
1552540_s_at,5.122419148
1552541_at,6.574790898
1552542_s_at,3.910447635
1552543_a_at,4.290853538
1552544_at,4.746658371
1552546_a_at,4.466806529
1552548_at,5.404356322
1552549_a_at,6.737452307
1552552_s_at,3.644290347
1552553_a_at,3.957802589
1552554_a_at,3.358473289
1552555_at,6.119968181
1552557_a_at,4.101497429
1552558_a_at,6.3275294
1552559_a_at,4.675409836
1552562_at,4.480910191
1552563_a_at,4.673274192
1552564_at,4.244715308
1552566_at,4.118952584
1552568_at,4.844129424
1552569_a_at,4.165098176
1552570_at,3.426725401
1552572_a_at,3.027459491
1552573_s_at,3.993043414
1552575_a_at,4.315443973
1552576_at,4.581432889
1552578_a_at,4.120105398
1552579_a_at,4.030243854
1552580_at,5.302235867
1552582_at,3.677098837
1552583_s_at,3.760666963
1552584_at,4.803853771
1552585_s_at,3.220298609
1552586_at,5.438204203
1552587_at,3.391396956
1552588_a_at,3.384049447
1552590_a_at,3.332990051
1552592_at,3.077577237
1552594_at,5.793809874
1552596_at,6.841770837
1552598_at,4.290786207
1552599_at,3.446922032
1552602_at,5.937820985
1552604_at,4.958135579
1552605_s_at,3.933655194
1552607_at,4.534382405
1552608_at,5.126078106
1552609_s_at,4.186447049
1552610_a_at,8.372688114
1552611_a_at,6.968456301
1552612_at,6.622902591
1552613_s_at,6.177879035
1552615_at,8.358325938
1552616_a_at,5.551365793
1552617_a_at,6.629150584
1552618_at,6.957923069
1552619_a_at,3.547986379
1552620_at,7.893230578
1552621_at,8.188234242
1552622_s_at,7.334447215
1552623_at,5.109768394
1552625_a_at,5.910157384
1552626_a_at,5.827407509
1552627_a_at,5.163120595
1552628_a_at,7.915153424
1552629_a_at,3.948876027
1552630_a_at,5.030894002
1552631_a_at,4.962393292
1552632_a_at,5.049006788
1552633_at,3.867735385
1552634_a_at,4.44313309
1552637_at,4.022561494
1552639_at,5.786085387
1552641_s_at,5.866107013
1552643_at,6.027514941
1552644_a_at,3.598998602
1552646_at,6.51327065
1552648_a_at,5.471849252
1552649_a_at,4.819976611
1552651_a_at,4.972863504
1552652_at,6.455956366
1552656_s_at,5.869116356
1552657_a_at,6.175042882
1552658_a_at,3.430977328
1552660_a_at,5.216137493
1552661_at,2.7379338
1552662_a_at,4.702518909
1552663_a_at,7.168417739
1552664_at,6.226879511
1552665_at,5.270028729
1552666_a_at,3.488932593
1552667_a_at,5.859165715
1552669_at,4.441028131
1552670_a_at,5.096566552
1552671_a_at,4.68671662
1552672_a_at,5.332641966
1552673_at,3.269609631
1552674_at,3.131507633
1552675_at,3.031610277
1552676_at,6.146384284
1552677_a_at,5.916867584
1552678_a_at,6.373239953
1552680_a_at,3.45765632
1552682_a_at,4.741195337
1552684_a_at,4.679786611
1552685_a_at,5.035068955
1552686_at,5.527381711
1552687_a_at,5.004901537
1552689_at,5.867115708
1552690_a_at,5.235936483
1552691_at,2.768006518
1552693_at,3.188223448
1552694_at,3.287969901
1552695_a_at,4.166505614
1552696_at,3.816051096
1552698_at,6.344613266
1552701_a_at,5.641289967
1552703_s_at,5.138917962
1552705_at,3.159663441
1552708_a_at,3.187705559
1552711_a_at,8.192370393
1552712_a_at,4.057387248
1552713_a_at,5.83838279
1552714_at,3.539357627
1552715_a_at,3.646728621
1552716_at,6.320569854
1552717_s_at,3.996219894
1552718_at,5.579314974
1552719_at,5.060612176
1552721_a_at,7.159499651
1552722_at,2.982064252
1552724_at,6.003911058
1552725_s_at,4.3206367
1552726_at,4.062954193
1552727_s_at,3.680890532
1552729_at,5.508853429
1552730_at,4.064948502
1552731_at,3.521133861
1552732_at,2.912672177
1552733_at,5.576060171
1552734_at,3.515393282
1552735_at,4.215405775
1552736_a_at,3.924969017
1552737_s_at,4.930157136
1552738_a_at,3.257738717
1552739_s_at,5.9163422
1552740_at,3.711525239
1552742_at,3.713821759
1552743_at,4.412577573
1552745_at,3.61820223
1552747_a_at,2.942695112
1552749_a_at,8.687617375
1552750_at,3.875484244
1552751_a_at,5.563756806
1552752_a_at,3.489983017
1552754_a_at,3.065904397
1552755_at,9.971938897
1552757_s_at,7.776261877
1552758_at,3.75295686
1552760_at,3.440960029
1552761_at,6.679256184
1552763_at,3.118688281
1552765_x_at,3.165899051
1552766_at,3.417313199
1552767_a_at,5.920939512
1552768_at,6.571430241
1552769_at,4.362928687
1552770_s_at,5.773966855
1552771_a_at,3.802476973
1552772_at,4.306028675
1552773_at,4.048644824
1552774_a_at,4.840256441
1552775_at,5.188000267
1552777_a_at,4.277873345
1552779_a_at,3.80282586
1552782_at,3.070111968
1552783_at,2.871424896
1552785_at,3.555077172
1552787_at,3.65264409
1552788_a_at,4.856152132
1552789_at,4.805400202
1552790_a_at,7.711459828
1552791_a_at,2.997490455
1552792_at,3.423654298
1552793_at,4.751339174
1552794_a_at,3.246682774
1552796_a_at,4.299132199
1552797_s_at,8.051129758
1552798_a_at,5.235915516
1552799_at,4.815401134
1552800_at,7.374638755
1552801_at,4.839498001
1552803_a_at,3.933335784
1552804_a_at,5.05887332
1552806_a_at,4.40089552
1552807_a_at,5.332934792
1552808_at,2.958249498
1552809_at,3.430916963
1552811_at,6.534013898
1552812_a_at,5.354177109
1552813_at,6.127027551
1552814_a_at,4.538307056
1552816_at,3.574858475
1552818_a_at,3.963829297
1552819_at,4.656059045
1552822_at,3.108381802
1552825_at,3.846785918
1552826_at,4.566117154
1552827_s_at,4.986086274
1552828_at,4.512711742
1552829_at,5.541621191
1552830_at,4.34761629
1552833_at,4.604652194
1552834_at,4.841453812
1552835_at,3.394869582
1552836_at,5.631590218
1552837_at,2.81739964
1552839_at,3.833808313
1552841_s_at,3.813420895
1552842_at,4.481847253
1552843_at,3.882785269
1552845_at,5.98436776
1552846_s_at,6.197652235
1552848_a_at,3.448365826
1552849_at,3.080824289
1552851_at,3.304702929
1552852_a_at,3.38345096
1552853_at,4.59614921
1552854_a_at,4.730642219
1552856_at,4.396385354
1552857_a_at,4.842047053
1552858_at,2.836760387
1552860_at,4.334186608
1552862_at,5.686844597
1552863_a_at,7.22662915
1552865_a_at,5.840667656
1552867_at,5.09756414
1552868_at,6.347525276
1552870_s_at,3.064323979
1552872_at,5.62611085
1552873_s_at,6.239646817
1552875_a_at,3.375616155
1552876_at,3.612628187
1552877_s_at,4.391658452
1552878_at,4.570619891
1552879_a_at,4.934077735
1552880_at,4.501484878
1552882_a_at,4.288863566
1552884_at,5.307337445
1552885_a_at,7.358587889
1552887_at,6.229797189
1552889_a_at,8.49832223
1552890_a_at,4.717937107
1552892_at,6.163282879
1552893_at,5.421670173
1552895_a_at,3.095526352
1552897_a_at,3.592426486
1552898_a_at,3.878778888
1552899_at,3.431579245
1552900_a_at,3.201970051
1552902_a_at,4.808196282
1552903_at,4.41944707
1552904_at,2.731271595
1552906_at,2.93142335
1552908_at,3.22909638
1552910_at,3.568368678
1552911_at,5.351826107
1552912_a_at,3.349159764
1552913_at,2.825118901
1552914_a_at,5.334403811
1552915_at,4.70932827
1552917_at,5.184105812
1552919_at,3.611438091
1552921_a_at,4.490500571
1552922_at,3.121549149
1552923_a_at,5.583004685
1552924_a_at,5.849720956
1552925_at,4.4051921
1552927_at,3.496778598
1552928_s_at,3.820620242
1552929_at,3.310535119
1552930_at,5.646975994
1552931_a_at,7.131108775
1552932_at,4.303531337
1552933_at,3.424679872
1552935_at,5.627570746
1552937_s_at,4.993006645
1552938_at,5.271735771
1552939_at,2.838554772
1552940_at,3.713152715
1552942_at,5.617737483
1552943_at,3.037042611
1552944_a_at,8.352645293
1552946_at,3.951904441
1552947_x_at,4.024847613
1552948_at,5.755976404
1552950_at,3.342810875
1552952_at,3.749167134
1552953_a_at,4.679794505
1552954_at,4.246742991
1552955_at,4.538307056
1552957_at,3.34781183
1552960_at,4.756266063
1552961_at,4.211456615
1552964_at,5.276184216
1552965_a_at,4.667748385
1552967_at,4.397835706
1552969_a_at,4.174701012
1552970_s_at,3.432026855
1552971_at,3.407640386
1552972_at,2.953274879
1552973_at,4.886742465
1552974_at,2.92177309
1552975_x_at,2.913257188
1552976_at,5.1206623
1552977_a_at,5.602053256
1552978_a_at,6.356137073
1552979_at,2.863206711
1552980_at,4.674806835
1552982_a_at,4.351546604
1552985_at,5.165526106
1552986_at,4.065041258
1552987_a_at,2.852969529
1552988_at,3.298338188
1552990_at,3.459931209
1552991_at,3.993043414
1552993_at,3.065911249
1552995_at,6.317573474
1552997_a_at,4.944900946
1552998_at,3.851652353
1552999_a_at,3.914117338
1553002_at,3.890588326
1553003_at,4.803833228
1553004_at,4.0284054
1553006_at,3.795368219
1553007_a_at,3.837859799
1553009_s_at,4.1372749
1553011_at,5.546105554
1553013_at,4.378624412
1553015_a_at,6.327957967
1553016_at,5.544969092
1553019_at,6.240831936
1553020_at,3.930384793
1553021_s_at,4.953163328
1553022_at,3.147883796
1553023_a_at,4.21291948
1553024_at,3.186675871
1553025_at,4.353771999
1553027_a_at,4.386484879
1553028_at,3.956901532
1553030_a_at,7.839937918
1553031_at,3.933493672
1553032_at,3.987172282
1553033_at,3.906872047
1553034_at,4.107275481
1553036_at,3.562406034
1553037_a_at,4.133752481
1553039_a_at,6.530859678
1553041_at,5.159913837
1553042_a_at,5.740427035
1553043_a_at,5.125893194
1553044_at,4.654140322
1553045_at,4.126452397
1553046_s_at,6.203935958
1553047_at,5.766318649
1553048_a_at,4.969023094
1553051_s_at,4.761222993
1553052_at,3.597674107
1553053_at,4.713066889
1553055_a_at,3.272563238
1553057_at,5.074541937
1553058_at,4.435936552
1553059_at,3.940419866
1553060_at,5.581857542
1553061_at,5.186929246
1553062_at,5.664653018
1553063_at,5.286918133
1553064_at,4.851710475
1553066_at,3.801743406
1553067_a_at,4.769575274
1553069_at,3.932918334
1553070_a_at,4.274614912
1553071_a_at,4.987881758
1553072_at,3.993043414
1553074_at,3.905920542
1553075_a_at,3.036804513
1553076_at,3.397279607
1553077_at,3.553033119
1553078_at,4.194567047
1553079_at,4.0284054
1553080_at,3.658863233
1553081_at,6.477110874
1553082_at,5.225044142
1553083_at,5.438933164
1553084_at,3.547986379
1553086_at,3.435376856
1553087_at,4.817313233
1553088_a_at,7.177181894
1553089_a_at,5.29214312
1553093_a_at,3.700945586
1553094_at,4.301696937
1553096_s_at,6.626409269
1553099_at,5.727897804
1553101_a_at,8.292292108
1553102_a_at,4.937274676
1553103_at,7.231790523
1553105_s_at,7.284674651
1553106_at,4.729635803
1553107_s_at,5.880675661
1553108_at,6.090941997
1553111_a_at,5.416334813
1553112_s_at,5.99424609
1553113_s_at,4.949007774
1553114_a_at,5.322194341
1553115_at,6.131206082
1553117_a_at,6.844137064
1553118_at,7.674324783
1553120_at,3.247906178
1553122_s_at,3.371606174
1553123_at,4.300608379
1553125_x_at,5.050991605
1553126_a_at,3.073626946
1553127_a_at,3.450592604
1553129_at,3.502531697
1553130_at,7.043944536
1553131_a_at,5.531094715
1553132_a_at,3.843862338
1553133_at,4.473488845
1553134_s_at,3.066896704
1553136_at,6.280442065
1553137_s_at,5.242285542
1553138_a_at,3.680826631
1553139_s_at,4.697590936
1553140_at,3.488982294
1553141_at,4.605231829
1553142_at,3.346323344
1553145_at,7.335155139
1553146_at,3.826743407
1553147_at,4.359220701
1553148_a_at,5.373269077
1553150_at,3.446870547
1553151_at,8.365183246
1553153_at,9.277242871
1553155_x_at,8.831037638
1553156_at,4.652183484
1553157_at,4.715079953
1553158_at,5.941600241
1553159_at,6.157500427
1553162_x_at,5.879401019
1553163_at,5.744287111
1553165_at,5.241044249
1553166_at,6.101221967
1553167_a_at,5.992600066
1553168_at,5.219926795
1553169_at,5.331203871
1553171_x_at,4.181500771
1553172_at,5.346721853
1553174_at,6.895356959
1553175_s_at,4.247498286
1553176_at,3.798409651
1553177_at,3.835560211
1553178_a_at,6.169881111
1553179_at,3.946015454
1553180_at,2.896726151
1553181_at,5.690095874
1553183_at,2.951645191
1553185_at,7.305446638
1553186_x_at,6.504969454
1553188_s_at,4.327188779
1553190_s_at,5.898753619
1553191_at,2.986408521
1553192_at,3.378573625
1553193_at,2.87379669
1553194_at,4.438223966
1553196_a_at,4.805525742
1553197_at,3.886067124
1553199_at,3.113875381
1553202_at,3.558873463
1553204_at,5.743766663
1553205_at,6.5019294
1553207_at,5.509946126
1553208_s_at,3.811794566
1553209_at,4.330536569
1553211_at,4.14445548
1553212_at,4.641328225
1553213_a_at,3.700948296
1553214_a_at,2.788745009
1553215_s_at,5.200700177
1553216_at,3.584737217
1553217_s_at,3.979835806
1553218_a_at,7.918287377
1553219_a_at,3.957922261
1553220_at,4.138677122
1553221_at,5.354177109
1553222_at,7.789607532
1553224_at,3.841238677
1553225_s_at,5.151215171
1553226_at,4.656282237
1553227_s_at,5.005489785
1553228_at,3.277184572
1553229_at,4.439645331
1553232_at,4.603075621
1553234_at,4.808196282
1553235_at,4.038760832
1553237_x_at,4.550856431
1553238_a_at,6.661010384
1553239_at,5.857037361
1553241_at,4.154509159
1553243_at,5.718158287
1553244_at,3.079735137
1553246_a_at,5.704256817
1553247_a_at,3.525677203
1553248_at,5.62083461
1553249_at,3.925095145
1553252_a_at,4.663424257
1553253_at,7.108025482
1553254_at,3.453614791
1553255_at,3.790702789
1553257_at,6.68132564
1553258_at,5.032815788
1553260_s_at,3.072231514
1553261_x_at,2.946924469
1553262_a_at,7.373167913
1553263_at,7.001333073
1553264_a_at,6.566822093
1553265_at,4.561998848
1553266_at,2.88469326
1553267_a_at,3.647660218
1553268_at,4.174701012
1553269_at,3.831203713
1553271_at,3.380670802
1553272_at,5.631629382
1553274_a_at,4.989480962
1553275_s_at,4.192605023
1553276_at,3.083832962
1553277_at,2.988283422
1553279_at,6.868587698
1553280_at,5.197412914
1553281_at,5.784159036
1553282_at,3.862790308
1553284_s_at,3.972582709
1553285_s_at,3.193225637
1553286_at,5.724763167
1553288_a_at,5.075914861
1553292_s_at,5.023264738
1553293_at,3.43266372
1553295_at,2.89167331
1553296_at,3.455836999
1553297_a_at,6.933407264
1553298_at,3.1750073
1553299_at,3.018767407
1553300_a_at,3.48447858
1553301_a_at,3.195780144
1553303_at,5.551894565
1553304_at,4.845503558
1553306_at,4.232398143
1553310_at,3.64822991
1553311_at,2.861352283
1553313_s_at,4.880825721
1553314_a_at,3.772988172
1553315_at,3.476631276
1553316_at,3.690044604
1553317_s_at,3.036694491
1553318_at,4.568724454
1553319_at,5.077574669
1553320_s_at,2.842870822
1553321_a_at,5.270901311
1553322_s_at,3.887899844
1553323_a_at,4.018217742
1553325_at,4.298960898
1553326_at,3.31361165
1553327_a_at,3.957802589
1553328_a_at,4.711754313
1553329_at,3.363639536
1553330_at,3.37729495
1553333_at,3.264850783
1553335_x_at,3.88129312
1553336_a_at,4.197425757
1553338_at,4.88174195
1553340_s_at,5.556293915
1553341_at,3.914885504
1553344_at,2.941617022
1553346_a_at,4.413082631
1553347_s_at,4.677781822
1553348_a_at,5.125893194
1553349_at,5.218068346
1553350_at,4.566843305
1553351_at,4.612764094
1553352_x_at,5.255486541
1553354_a_at,5.510258013
1553355_at,4.497350553
1553356_at,3.112537703
1553357_at,3.364619179
1553359_at,8.566151353
1553361_x_at,7.196780876
1553362_at,2.861040855
1553363_at,4.211456615
1553364_at,5.119150011
1553365_at,3.649566931
1553366_s_at,7.065985607
1553367_a_at,6.125780293
1553369_at,4.774335256
1553371_at,3.993043414
1553372_at,5.064870189
1553373_at,3.515377283
1553374_at,2.876067333
1553375_at,4.08242087
1553376_a_at,3.167867088
1553378_a_at,3.698892845
1553380_at,3.127419849
1553383_at,2.99246128
1553385_at,5.536148446
1553386_at,4.23793383
1553387_at,4.903772484
1553388_at,4.217081569
1553389_at,4.065041258
1553390_at,3.88337914
1553391_at,3.680826631
1553392_at,3.10463551
1553394_a_at,5.877369872
1553395_a_at,5.510258013
1553396_a_at,6.697466862
1553397_at,7.218510207
1553398_at,3.087821267
1553399_a_at,6.857766139
1553400_a_at,4.196487866
1553401_at,3.067903893
1553402_a_at,3.564718808
1553403_at,4.814606062
1553405_a_at,4.435121107
1553407_at,5.272837198
1553409_at,3.62124878
1553410_a_at,3.967232377
1553411_s_at,4.438860978
1553412_at,4.844779756
1553413_at,4.225929813
1553415_at,3.067754144
1553417_at,4.162044745
1553418_a_at,4.378376801
1553420_at,3.298052997
1553422_s_at,5.419297178
1553423_a_at,3.20136739
1553424_at,4.27079652
1553425_at,5.53938235
1553426_at,4.369588001
1553427_at,5.356620058
1553428_at,3.268902476
1553429_at,4.260817526
1553430_a_at,4.721582693
1553432_s_at,4.658996492
1553433_at,3.084324611
1553434_at,3.313222565
1553435_at,4.658347126
1553436_at,4.594261251
1553437_at,5.745784113
1553438_at,6.586165516
1553439_at,4.972193579
1553440_at,3.34502168
1553441_at,2.83752694
1553442_a_at,3.740673553
1553443_at,4.285522723
1553444_a_at,6.997672
1553446_at,3.24148758
1553447_at,3.709493418
1553448_at,3.542347734
1553449_at,4.285522723
1553450_s_at,3.54129744
1553451_at,4.238259023
1553452_at,4.202292538
1553453_at,5.374294057
1553454_at,3.82022543
1553456_at,3.952784887
1553457_at,6.09944842
1553458_at,5.004752628
1553459_at,4.466806529
1553460_at,4.112951906
1553461_at,3.274635932
1553462_at,3.075506763
1553464_at,6.684794972
1553465_a_at,3.924012017
1553466_at,4.790554403
1553467_at,4.014177916
1553468_at,3.875963459
1553470_at,3.900194801
1553471_at,3.559441038
1553472_at,3.809319972
1553474_at,3.128197243
1553475_at,4.122334628
1553478_at,3.971403757
1553479_at,4.927454661
1553482_at,3.199071574
1553483_at,6.276686473
1553484_at,3.462074932
1553485_at,4.552581173
1553486_a_at,3.85859485
1553488_at,5.311150453
1553489_a_at,4.195434267
1553491_at,3.990699924
1553492_a_at,4.729068039
1553493_a_at,4.038434253
1553494_at,2.96274619
1553497_at,3.276273823
1553498_at,4.510548093
1553499_s_at,6.582033479
1553500_at,4.568477083
1553502_a_at,4.001590659
1553504_at,4.085474559
1553505_at,4.781530299
1553506_at,4.680854476
1553507_a_at,4.919538999
1553508_at,3.611120524
1553510_s_at,5.78725403
1553511_at,5.06348466
1553512_at,4.546929456
1553513_at,3.478576203
1553514_a_at,3.902231367
1553515_at,4.033753228
1553517_at,5.013082877
1553518_at,4.562260152
1553519_at,2.96745817
1553521_at,4.605928225
1553523_at,5.107062916
1553524_at,3.307563719
1553525_at,5.156147198
1553526_at,4.95429625
1553527_at,4.555166132
1553528_a_at,4.596408251
1553529_at,4.596870319
1553530_a_at,8.65338037
1553531_at,4.881247191
1553532_a_at,5.85294289
1553533_at,4.157160561
1553534_at,4.102106021
1553535_a_at,7.44739774
1553536_at,3.882944268
1553537_at,4.46778912
1553538_s_at,14.31898581
1553539_at,5.5972894
1553540_a_at,5.40356068
1553541_at,4.760283137
1553542_at,4.195823134
1553544_at,5.423007447
1553545_at,6.01670739
1553546_at,2.915770993
1553547_at,3.448992035
1553549_at,3.837237226
1553550_at,4.369730479
1553551_s_at,14.15924607
1553552_at,4.605911678
1553553_at,3.855167596
1553555_at,5.128766556
1553556_at,3.372275626
1553558_at,4.529216151
1553559_at,4.827037511
1553560_at,3.938980753
1553561_at,3.34576769
1553562_at,5.632481589
1553564_at,4.540981845
1553565_s_at,6.322967412
1553566_at,5.800628291
1553567_s_at,14.45050923
1553568_a_at,4.350180467
1553569_at,14.28257186
1553570_x_at,14.32650701
1553572_a_at,7.035210804
1553573_s_at,4.078505558
1553574_at,3.549097238
1553575_at,6.339166389
1553579_a_at,2.980675667
1553581_s_at,6.416337076
1553582_a_at,3.895454223
1553583_a_at,6.721355991
1553584_at,5.445133034
1553585_a_at,4.305622033
1553586_at,5.492750495
1553587_a_at,6.936599631
1553588_at,14.45884354
1553589_a_at,12.54892177
1553590_at,5.62349368
1553591_at,4.57800543
1553592_x_at,5.585506247
1553593_a_at,5.079038299
1553594_a_at,6.025317968
1553599_a_at,3.079268484
1553600_at,5.263003945
1553601_a_at,4.381775258
1553602_at,5.20290894
1553603_s_at,5.585506247
1553604_at,2.772212096
1553605_a_at,2.866809463
1553607_at,3.041771694
1553608_a_at,3.206703785
1553611_s_at,4.589331629
1553612_at,5.104624015
1553613_s_at,6.27566348
1553614_a_at,3.303604259
1553618_at,3.705614024
1553619_a_at,4.015399661
1553620_at,3.567106189
1553622_a_at,3.691225637
1553623_at,4.685073539
1553625_at,2.723674556
1553626_a_at,3.986972288
1553627_s_at,3.291821231
1553629_a_at,5.134656205
1553630_at,3.624222952
1553633_s_at,4.847662579
1553634_a_at,5.179550915
1553635_s_at,3.516996351
1553636_at,3.046955024
1553637_s_at,5.573182383
1553639_a_at,5.476202352
1553640_at,5.032840183
1553641_a_at,5.084327191
1553642_at,6.704365129
1553644_at,4.16395474
1553645_at,2.899287985
1553646_at,3.242057531
1553647_at,5.679533686
1553651_at,2.861352283
1553652_a_at,3.343063982
1553654_at,3.190810466
1553655_at,4.807150959
1553656_at,6.207073793
1553657_at,7.422611903
1553658_at,6.034732592
1553660_at,4.843232526
1553661_a_at,3.335486096
1553663_a_at,7.461765199
1553666_at,3.46209676
1553668_at,5.619006402
1553670_at,3.740739488
1553672_at,3.370701069
1553673_at,4.524696619
1553674_at,3.393560741
1553675_at,4.589863281
1553677_a_at,6.469290526
1553678_a_at,8.780931034
1553679_s_at,4.002736269
1553681_a_at,5.980000034
1553682_at,3.544890401
1553683_s_at,4.610731028
1553684_at,4.833959632
1553685_s_at,5.585506247
1553686_at,4.284478169
1553688_at,5.385246049
1553689_s_at,5.12305899
1553690_at,5.125893194
1553691_at,3.643449468
1553693_s_at,6.900859593
1553694_a_at,7.029106811
1553695_a_at,6.302665848
1553696_s_at,3.674134869
1553697_at,3.022152776
1553698_a_at,3.070699014
1553701_a_at,5.468419501
1553702_at,5.281816551
1553703_at,7.76649009
1553704_x_at,7.112816059
1553705_a_at,4.86379885
1553706_at,3.713821759
1553708_at,3.241950064
1553709_a_at,7.82789321
1553710_at,3.931715673
1553711_a_at,3.590819183
1553713_a_at,5.87349195
1553715_s_at,9.150151314
1553717_at,5.480068525
1553718_at,8.45807642
1553719_s_at,4.676773811
1553720_a_at,5.431802419
1553721_at,3.454714446
1553722_s_at,5.114116369
1553723_at,3.888308968
1553725_s_at,4.211722601
1553726_s_at,3.213875185
1553727_at,6.105017675
1553728_at,7.838239252
1553729_s_at,7.108866197
1553730_x_at,7.945899724
1553732_s_at,5.485447771
1553734_at,5.468321938
1553736_at,3.384392061
1553739_at,3.116135451
1553740_a_at,4.023504391
1553741_at,4.346192329
1553743_at,6.18587185
1553746_a_at,8.405288518
1553747_at,3.434094066
1553749_at,3.227799122
1553750_a_at,3.408671628
1553752_at,5.377212657
1553755_at,6.484888698
